measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1984,0.06617571235139248,0.0689047737815939,0.06344573393950932
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1984,55.46068438898083,57.75994421762776,53.115990284624
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1983,26273.907953936934,35225.12231823801,19598.245835157777
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1983,0.0022995053518003778,0.0030998217701682174,0.0017302118424242605
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1983,2.7059631817740173,3.627853314921722,2.0184333350892514
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1984,27264.957043023227,37444.498107676714,20611.301080060744
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1984,0.0023527525184425836,0.0032173374945331057,0.001764323720282248
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1984,2.7487467441908264,3.775008414607913,2.0779510727984536
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,433874.3364228494,528361.8930671595,380623.9906098629
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.03127079064361463,0.03804607000168248,0.027630351775113797
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,22.899296550206657,27.88622110016157,20.08881582386053
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,390926.90269357123,404260.89037376584,378948.9705210045
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.045036168207311635,0.04655056979355326,0.043688648159875096
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,45.42918941268212,46.97871759244196,44.037246965921604
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,48289.35431655281,50284.16705497485,46511.52832797711
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.018446184956276167,0.019189871073007143,0.017774080532669278
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,10.777701996713688,11.22292429339267,10.38090897725693
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,16376.047558099664,21374.51593415517,12136.962340395601
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.002131330497736944,0.002773760011796033,0.0015792074052132991
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,3.1094304839938065,4.058523351893956,2.304526812737853
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1991,15223.865759985254,20239.817847613,11756.78673729235
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1991,0.009107441585224528,0.012111154152066051,0.006988995274949293
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1991,5.742732311447498,7.634845036324831,4.434884026139204
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1983,142829.86843942464,148281.80749006866,136986.0410782415
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1983,0.06511470695423091,0.06758654876127178,0.062462410124316095
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1983,54.52384530341912,56.605067422076054,52.29302381977288
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,28338.01989908521,38901.76309036815,21485.79546310092
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1985,0.002422261070725303,0.0033207204603637815,0.0018471138966410327
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1985,2.7975919726015768,3.8404680541979377,2.121125227753506
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,15797.298604481302,21214.058827449306,12275.191700550524
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.00951411826933277,0.012772503105058758,0.007371363879345098
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,5.813802616299643,7.807306413665714,4.517578822242155
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,447138.3060265497,533072.5594454119,397267.78653070814
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.032119903315384626,0.038571701468692716,0.028494086338575336
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,23.31670306349976,27.79787464496603,20.716129417640012
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,394137.7297159425,406861.04491873836,382362.0642968565
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.04453354848226398,0.04599508421075658,0.043242741556149204
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,45.64229049835176,47.11568724472935,44.27863434126003
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,49874.11430872599,51807.426664939776,48176.92992525083
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.018786615225358776,0.019515803862787347,0.01815123799752562
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,10.925800049934137,11.349326051966083,10.554002024470734
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1992,16776.77316587498,21470.66055534903,12619.104917432009
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1992,0.00214908222353194,0.0027559502323023406,0.0016170701126076896
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1992,3.0976745478383,3.964357035169566,2.329999919098959
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1985,154972.97697668354,161619.8107921702,148383.7841242349
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1985,0.06833548019884617,0.07126749455064792,0.06544269047387394
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1985,58.0266973817724,60.51547847046638,55.55949886046697
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,31157.858342014668,41926.56679065111,23840.412672532424
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1987,0.0026558000753425276,0.0036143125349825814,0.0020375271730762737
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1987,2.957822541199163,3.9800984704156512,2.2631757683813594
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1986,29652.19701198404,40480.33985317464,22487.587030177838
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1986,0.0025221926646273787,0.0034492853002373322,0.0019219459759057006
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1986,2.868938392905152,3.9165934691343303,2.175741034251154
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1986,157958.5654764738,164389.74054051028,151338.1117658044
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1986,0.06901992003166148,0.07182873579767378,0.06614612061323956
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1986,58.56809999465922,60.95266016774932,56.113358817649406
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,459294.6012596113,536383.8305478108,407229.42979363847
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1993,0.03296488942030492,0.03923648408843688,0.029276179986225795
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,23.699774483883076,27.67760776181876,21.013192018458465
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,402574.1754442042,414889.74869464117,390286.2375125577
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1993,0.043294850310885105,0.04459416679903374,0.04200707062462349
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,46.47395801019766,47.89569211293979,45.0554141832442
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,51362.56990226886,53220.66760757272,49465.54766907021
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1993,0.01887595028305811,0.01956939991569782,0.01821038991647489
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,11.046774582294626,11.44640385593546,10.638773638657625
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,17478.153231912627,21966.18412237874,12995.724817017257
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1993,0.0021809597819305725,0.002740707608248853,0.0016173431616230958
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,3.138810522598939,3.94479261909545,2.3338345455156664
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1993,16415.71128705377,21952.460869698694,12939.171662255783
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1993,0.009881800865141167,0.013264170491020397,0.007769594387025528
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1993,5.91061469117943,7.904167870344546,4.658857406863403
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,472109.51855956716,556875.1041421884,418944.6724689742
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1994,0.03386959383403808,0.04017033527000363,0.02996308436474314
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,24.13515344968385,28.46853444469283,21.417263493895145
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1987,162027.9138963199,168553.28713170078,155057.4557177555
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1987,0.07014350066579965,0.07300255384699211,0.06706958982981547
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1987,59.466737759894016,61.86165015271867,56.90847234374948
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1988,32684.82428246002,43020.07100196104,24989.47420381862
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1988,0.0028071649151342705,0.0037316335410080633,0.0021569866153912207
Deaths,South Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1988,3.0461724038144364,4.009400569628769,2.328978306496672
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,399136.65051079827,411276.30848993454,387417.9654380421
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1994,0.04230939833820381,0.043558178428027616,0.04111551819388882
Deaths,Europe & Central Asia - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,45.982530036960696,47.381079097663836,44.63247915172608
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1988,166683.83822255945,174050.9122498427,158793.9060159731
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1988,0.07072118832995142,0.0738089177925283,0.06738537800301944
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1988,60.529241659883645,63.204506453872106,57.664107173510104
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,52480.87463579264,54261.50810607057,50420.706515469305
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1994,0.019198255307754243,0.0198189383609816,0.018458509926045537
Deaths,Latin America & Caribbean - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,11.087144097943607,11.463321896191054,10.65191162564719
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,18130.22418104995,22855.296269222905,13689.827917778623
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1994,0.0020181168844492737,0.002551519019557627,0.0015185769549680792
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,3.170946576192106,3.9973539614859614,2.394328527383124
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,18372.150515371693,23285.272404661475,14065.583780833818
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1995,0.002197755344227025,0.0027905318927293333,0.001683970451623386
Deaths,Sub-Saharan Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1995,3.131372156013317,3.9687707539808934,2.397355572093975
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1994,16960.080071340966,22873.614806757945,13531.065193049619
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1994,0.010204972053846621,0.01379833558717665,0.008113603028747534
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1994,5.9911944195592906,8.080166650685022,4.779885586287928
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1989,167449.09055722883,175104.03288676962,159145.742402799
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1989,0.0715094095196502,0.07478200043168765,0.0679739816157729
Deaths,North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1989,60.144437921816284,62.89394347124655,57.162037683299296
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,17561.747961508227,23687.130935876274,14187.213748293714
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1995,0.01059545709839422,0.014293464328237476,0.008539818477953195
Deaths,Middle East & North Africa - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1995,6.0880037972525285,8.211445887943833,4.9181784957485375
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Number,1995,489331.13742434833,573796.1918563602,434012.3036975294
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Percent,1995,0.03493114833688425,0.041248085208112725,0.0310568437413479
Deaths,East Asia & Pacific - WB,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,1995,24.808983598499175,29.09134372191172,22.004330606579323
